event_type,timestamp_s,sample_index,channel,polarity,amplitude_uv,label,raw_label,onset_s,duration_s
ADM,112.75,14432.0,P4,DN,-442.99092502355916,,,,
ADM,112.7578125,14433.0,F4,DN,-458.5022438306583,,,,
ADM,112.78125,14436.0,Cz,UP,415.5627813919494,,,,
ADM,112.7890625,14437.0,Pz,UP,465.6149946267985,,,,
ADM,112.8046875,14439.0,F7,UP,500.2075306430263,,,,
ADM,112.8125,14440.0,F3,UP,423.27739550218257,,,,
ADM,112.8125,14440.0,Fz,UP,422.37599754413,,,,
ADM,112.828125,14442.0,O1,UP,428.8137381234915,,,,
ADM,112.8359375,14443.0,Fp1,UP,476.297246994103,,,,
ADM,112.8359375,14443.0,P4,DN,-428.9815631938421,,,,
ADM,112.84375,14444.0,C4,DN,-455.65155430088686,,,,
ADM,112.8515625,14445.0,F4,DN,-429.7481803841788,,,,
ADM,112.8515625,14445.0,T6,DN,-559.8633963283246,,,,
ADM,112.859375,14446.0,Cz,DN,-431.84276949291404,,,,
ADM,112.8671875,14447.0,C3,UP,421.4195858089402,,,,
ADM,112.8671875,14447.0,O2,DN,-440.92070364439473,,,,
ADM,112.875,14448.0,Fp2,DN,-409.0859639952203,,,,
ADM,112.875,14448.0,Pz,UP,404.74920030535276,,,,
ADM,112.8828125,14449.0,T4,DN,-409.6585059732369,,,,
ADM,112.890625,14450.0,F8,DN,-476.679726022297,,,,
ADM,112.890625,14450.0,T5,UP,438.0195987021345,,,,
ADM,112.8984375,14451.0,F7,UP,421.2011498781347,,,,
ADM,112.8984375,14451.0,T3,UP,418.80634192507193,,,,
ADM,112.90625,14452.0,F3,UP,434.2959765258345,,,,
ADM,112.90625,14452.0,T6,DN,-429.7972454846458,,,,
ADM,112.9140625,14453.0,Fz,UP,418.07185364647967,,,,
ADM,112.9296875,14455.0,O1,UP,406.699221690701,,,,
ADM,112.9375,14456.0,P3,UP,407.2982624383975,,,,
ADM,112.9453125,14457.0,P4,DN,-433.20064177659293,,,,
ADM,112.953125,14458.0,Fp1,UP,423.0945330946192,,,,
ADM,112.9609375,14459.0,T6,DN,-432.25031484861375,,,,
ADM,112.984375,14462.0,C4,DN,-420.5866927826137,,,,
ADM,112.984375,14462.0,F4,DN,-401.04714896121266,,,,
ADM,113.046875,14470.0,C3,UP,403.7620173847658,,,,
ADM,113.0703125,14473.0,T6,DN,-433.701644282016,,,,
ADM,113.09375,14476.0,Cz,DN,-402.7887382960914,,,,
ADM,113.09375,14476.0,T5,UP,404.2970933834933,,,,
ADM,113.1171875,14479.0,T3,UP,444.3512123048724,,,,
ADM,113.1953125,14489.0,P3,UP,439.1133617655956,,,,
ADM,113.203125,14490.0,Fp2,DN,-410.7900036732223,,,,
ADM,113.234375,14494.0,O2,DN,-416.2252615559044,,,,
ADM,113.390625,14514.0,Pz,UP,415.21281634164296,,,,
ADM,113.484375,14526.0,P3,DN,-451.4140444946058,,,,
ADM,113.5,14528.0,O2,UP,429.05532594702225,,,,
ADM,113.515625,14530.0,T5,DN,-400.43966312319435,,,,
ADM,113.5234375,14531.0,Fp2,UP,407.16251957369775,,,,
ADM,113.6015625,14541.0,T3,DN,-427.92762962032197,,,,
ADM,113.6015625,14541.0,T6,UP,430.18137032481224,,,,
ADM,113.6171875,14543.0,P4,UP,437.2413802452427,,,,
ADM,113.625,14544.0,Fp1,DN,-402.7429845753567,,,,
ADM,113.6328125,14545.0,Fz,DN,-424.0873420608103,,,,
ADM,113.671875,14550.0,C4,UP,414.50623096263155,,,,
ADM,113.75,14560.0,Pz,DN,-444.2016865434946,,,,
ADM,113.7578125,14561.0,T6,UP,432.2224997623693,,,,
ADM,113.765625,14562.0,F4,UP,447.42121605688527,,,,
ADM,113.84375,14572.0,O1,DN,-490.5678323784832,,,,
ADM,113.8515625,14573.0,Cz,UP,432.0022351761636,,,,
ADM,113.921875,14582.0,C3,DN,-404.3903930306358,,,,
ADM,114.1328125,14609.0,T6,UP,426.58820472994466,,,,
ADM,114.1484375,14611.0,O1,UP,442.62876937480075,,,,
ADM,114.2265625,14621.0,T6,DN,-411.2747306544084,,,,
ADM,114.3515625,14637.0,O1,DN,-438.03974300422027,,,,
ADM,114.359375,14638.0,Fz,UP,402.63112258889333,,,,
ADM,114.46875,14652.0,Fp2,UP,465.45505119592445,,,,
ADM,114.4765625,14653.0,Fp1,UP,409.08232062134306,,,,
ADM,114.4921875,14655.0,F8,DN,-542.8887750758782,,,,
ADM,114.4921875,14655.0,O1,UP,544.4845961782573,,,,
ADM,114.4921875,14655.0,O2,UP,421.37396478624214,,,,
ADM,114.5,14656.0,Fp2,DN,-449.5865721624656,,,,
ADM,114.5,14656.0,Fz,DN,-551.0181090717074,,,,
ADM,114.5078125,14657.0,T5,UP,412.7773064824627,,,,
ADM,114.5078125,14657.0,T6,UP,440.9252665007648,,,,
ADM,114.578125,14666.0,Cz,DN,-403.1762279975927,,,,
ADM,114.5859375,14667.0,F8,UP,400.55255821367365,,,,
ADM,114.5859375,14667.0,Fp2,UP,400.169085772652,,,,
ADM,114.5859375,14667.0,Fz,UP,406.8430576703149,,,,
ADM,114.671875,14678.0,T5,DN,-413.9045976036076,,,,
ADM,114.6953125,14681.0,O1,DN,-423.0418726952741,,,,
ADM,114.7265625,14685.0,O2,DN,-431.76529146239136,,,,
ADM,114.7890625,14693.0,T6,DN,-429.9923223837563,,,,
ADM,114.9609375,14715.0,Fp1,DN,-409.01841607103336,,,,
ADM,115.109375,14734.0,Cz,UP,419.82313389287674,,,,
ADM,115.1484375,14739.0,T6,DN,-401.11097144057766,,,,
ADM,115.203125,14746.0,T5,UP,419.38238131713075,,,,
ADM,115.3984375,14771.0,T6,UP,456.29659856214,,,,
ADM,115.453125,14778.0,T5,DN,-465.59470660754613,,,,
ADM,115.828125,14826.0,T5,UP,419.46188963558944,,,,
ADM,116.0625,14856.0,O1,UP,553.34034662202,,,,
ADM,116.0625,14856.0,O2,UP,444.2800356353639,,,,
ADM,116.171875,14870.0,Cz,DN,-421.9735458832167,,,,
ADM,116.3046875,14887.0,T5,DN,-442.64124327719117,,,,
ADM,116.3125,14888.0,O1,DN,-491.58483329728466,,,,
ADM,116.375,14896.0,Fp1,UP,430.25509719177984,,,,
ADM,116.390625,14898.0,O2,DN,-487.6714206613845,,,,
ADM,116.515625,14914.0,T6,DN,-493.3362710503831,,,,
ADM,116.5234375,14915.0,Cz,UP,414.3610243740776,,,,
ADM,116.59375,14924.0,T3,UP,416.9384167107851,,,,
ADM,116.6328125,14929.0,F4,DN,-425.38456812058564,,,,
ADM,116.65625,14932.0,O1,UP,402.04691472404915,,,,
ADM,116.65625,14932.0,T5,UP,401.9008950645857,,,,
ADM,116.671875,14934.0,T6,UP,450.22186720325544,,,,
ADM,116.734375,14942.0,Fp1,DN,-430.67386775478917,,,,
ADM,116.7421875,14943.0,O2,UP,409.8251021242885,,,,
ADM,116.8515625,14957.0,F4,UP,402.5494765658428,,,,
ADM,116.9140625,14965.0,T3,DN,-404.1467223619196,,,,
ADM,117.0390625,14981.0,T5,DN,-403.2916052871214,,,,
ADM,117.0703125,14985.0,Cz,DN,-406.01916338625205,,,,
ADM,117.1484375,14995.0,O1,DN,-410.8538140545053,,,,
ADM,117.375,15024.0,O2,DN,-441.198811184112,,,,
ADM,117.59375,15052.0,Fp1,UP,408.79953421675816,,,,
ADM,117.6015625,15053.0,T6,DN,-457.7094469027797,,,,
ADM,117.765625,15074.0,T6,UP,416.6211290809211,,,,
ADM,117.78125,15076.0,T5,UP,475.1792426187566,,,,
ADM,117.859375,15086.0,O2,UP,453.0403912508522,,,,
ADM,117.90625,15092.0,O1,UP,405.0099924037936,,,,
ADM,118.3125,15144.0,T5,DN,-443.8303026867908,,,,
ADM,118.3203125,15145.0,O1,DN,-401.4688215701929,,,,
ADM,118.34375,15148.0,O2,DN,-403.66522619502126,,,,
ADM,118.5703125,15177.0,T6,DN,-416.35105294748365,,,,
ADM,119.21875,15260.0,O1,UP,426.11195098192474,,,,
ADM,119.21875,15260.0,T6,UP,424.388220712361,,,,
ADM,119.296875,15270.0,O2,UP,405.5070617272712,,,,
ADM,119.296875,15270.0,T5,UP,400.3396890017432,,,,
ADM,119.6015625,15309.0,T6,DN,-419.98275512942456,,,,
ADM,119.640625,15314.0,O1,DN,-400.50141230267644,,,,
ADM,120.0703125,15369.0,O1,UP,432.7188813049075,,,,
ADM,120.0859375,15371.0,O2,DN,-418.209573479349,,,,
ADM,120.390625,15410.0,O1,DN,-441.9834815140945,,,,
ADM,120.4921875,15423.0,O2,UP,408.7684974046214,,,,
ADM,120.6796875,15447.0,O1,UP,401.92018232741367,,,,
ADM,120.6796875,15447.0,T6,UP,452.62069842869323,,,,
ADM,120.6875,15448.0,F3,DN,-416.08952854647015,,,,
ADM,120.6875,15448.0,F4,DN,-406.5841497236633,,,,
ADM,120.765625,15458.0,O2,DN,-414.60150206971923,,,,
ADM,120.875,15472.0,F4,UP,408.3553600902846,,,,
ADM,120.875,15472.0,T6,DN,-404.5756397296604,,,,
ADM,120.96875,15484.0,Cz,UP,410.033667066233,,,,
ADM,121.0234375,15491.0,F3,UP,432.72894697231214,,,,
ADM,121.140625,15506.0,O1,DN,-425.6937089525578,,,,
ADM,121.2265625,15517.0,O2,UP,411.0435745943514,,,,
ADM,121.3046875,15527.0,C3,UP,415.6164774838123,,,,
ADM,121.3359375,15531.0,T6,UP,411.39086961445196,,,,
ADM,121.359375,15534.0,Cz,DN,-426.50316801769276,,,,
ADM,121.625,15568.0,T6,DN,-400.9292627357135,,,,
ADM,121.8125,15592.0,O1,UP,431.22540101889996,,,,
ADM,121.96875,15612.0,C3,DN,-400.0042497628885,,,,
ADM,122.0,15616.0,O1,DN,-416.63254265304045,,,,
ADM,122.0,15616.0,O2,DN,-433.74811373834655,,,,
ADM,122.0,15616.0,T5,DN,-406.9886394700978,,,,
ADM,122.1015625,15629.0,T6,UP,412.9005840071379,,,,
ADM,122.1328125,15633.0,O2,UP,411.6816289058867,,,,
ADM,122.140625,15634.0,O1,UP,435.49459215539724,,,,
ADM,122.34375,15660.0,O2,DN,-443.7246108553305,,,,
ADM,122.3515625,15661.0,O1,DN,-410.2814191362833,,,,
ADM,122.4609375,15675.0,Fp1,DN,-406.6408591831109,,,,
ADM,122.5703125,15689.0,Cz,UP,412.2917425869428,,,,
ADM,122.75,15712.0,O2,UP,429.2444512987252,,,,
ADM,122.8359375,15723.0,T5,UP,413.94539447125476,,,,
ADM,122.84375,15724.0,O1,UP,416.27845628641126,,,,
ADM,122.9296875,15735.0,F4,DN,-400.0593304580897,,,,
ADM,123.109375,15758.0,T6,DN,-414.60923247469805,,,,
ADM,123.1953125,15769.0,T5,DN,-402.80417930608724,,,,
ADM,123.46875,15804.0,O2,DN,-434.8211110589978,,,,
ADM,123.6015625,15821.0,O1,DN,-431.4383164291411,,,,
ADM,123.6875,15832.0,Pz,UP,475.38436238274176,,,,
ADM,123.875,15856.0,Pz,DN,-444.2393087866492,,,,
ADM,123.9296875,15863.0,T6,UP,439.90771320255345,,,,
ADM,124.2734375,15907.0,O1,UP,412.8587485974495,,,,
ADM,124.2734375,15907.0,T5,UP,488.54978055372044,,,,
ADM,124.296875,15910.0,O2,UP,405.7481037420128,,,,
ADM,124.3359375,15915.0,F8,DN,-437.63873701474296,,,,
ADM,124.34375,15916.0,Fp2,DN,-478.49358500270085,,,,
ADM,124.3515625,15917.0,Fz,DN,-433.0141689868558,,,,
ADM,124.3515625,15917.0,Pz,UP,422.17064037152517,,,,
ADM,124.4453125,15929.0,Cz,DN,-449.3374206205839,,,,
ADM,124.5,15936.0,T5,DN,-489.6454844341559,,,,
ADM,124.5546875,15943.0,Fp2,UP,418.63861450550587,,,,
ADM,124.5703125,15945.0,Pz,DN,-412.7234875127226,,,,
ADM,124.578125,15946.0,F8,UP,402.51110504909053,,,,
ADM,124.59375,15948.0,O1,DN,-403.55039890754534,,,,
ADM,124.6484375,15955.0,Fp1,UP,404.450333099925,,,,
ADM,124.671875,15958.0,Fz,UP,421.2106835731266,,,,
ADM,124.671875,15958.0,O2,DN,-420.9760076686831,,,,
ADM,124.796875,15974.0,T5,UP,461.8059262773403,,,,
ADM,125.15625,16020.0,O2,UP,468.71140099735845,,,,
ADM,125.3359375,16043.0,O1,UP,445.2602448018524,,,,
ADM,125.359375,16046.0,Pz,UP,418.0122704035786,,,,
ADM,125.3984375,16051.0,Cz,UP,426.6653547804404,,,,
ADM,125.609375,16078.0,O2,DN,-404.6880638481853,,,,
ADM,125.7265625,16093.0,F8,DN,-404.80243205745035,,,,
ADM,125.7265625,16093.0,Fp1,DN,-403.3515054323012,,,,
ADM,125.7734375,16099.0,Pz,DN,-444.12429530086257,,,,
ADM,125.8828125,16113.0,T5,DN,-401.06720754630885,,,,
ADM,125.921875,16118.0,O1,DN,-409.78653154054524,,,,
ADM,126.3046875,16167.0,T6,DN,-404.1398765738708,,,,
ADM,126.3984375,16179.0,O2,UP,424.28446886895347,,,,
ADM,126.4140625,16181.0,O1,UP,481.2879891661141,,,,
ADM,126.4140625,16181.0,T5,UP,455.6726454272458,,,,
ADM,126.609375,16206.0,F8,UP,406.8899338140323,,,,
ADM,126.6796875,16215.0,T6,UP,416.4607794712447,,,,
ADM,126.7578125,16225.0,O1,DN,-439.0317096826562,,,,
ADM,126.7734375,16227.0,O2,DN,-419.48954666856883,,,,
ADM,126.921875,16246.0,T5,DN,-404.7678852078254,,,,
ADM,126.9453125,16249.0,Fp1,UP,408.7365788747814,,,,
ADM,127.0625,16264.0,T6,DN,-431.14135723280685,,,,
ADM,127.1328125,16273.0,Pz,UP,401.9378527694086,,,,
ADM,127.1640625,16277.0,Fp2,DN,-412.84743102752134,,,,
ADM,127.1953125,16281.0,F8,DN,-433.0617545115933,,,,
ADM,127.21875,16284.0,O1,UP,416.9059099566491,,,,
ADM,127.234375,16286.0,T5,UP,407.1773004660179,,,,
ADM,127.2421875,16287.0,O2,UP,411.58782297153164,,,,
ADM,127.3984375,16307.0,T6,UP,432.7375030223934,,,,
ADM,127.453125,16314.0,Fp2,UP,400.9809394883586,,,,
ADM,127.5234375,16323.0,O1,DN,-424.9137360502157,,,,
ADM,127.5234375,16323.0,O2,DN,-407.5946053775534,,,,
ADM,127.59375,16332.0,F8,UP,445.6399735342223,,,,
ADM,127.609375,16334.0,T5,DN,-416.5137949350173,,,,
ADM,127.7265625,16349.0,T6,DN,-445.54528343362597,,,,
ADM,127.859375,16366.0,T6,UP,411.3177192934103,,,,
ADM,127.9375,16376.0,Pz,DN,-415.8147873468152,,,,
ADM,128.109375,16398.0,T6,DN,-402.89903046564365,,,,
ADM,128.234375,16414.0,O1,UP,417.4084388971551,,,,
ADM,128.3125,16424.0,O2,UP,404.180032775172,,,,
ADM,128.3203125,16425.0,T6,DN,-476.9626991002208,,,,
ADM,128.375,16432.0,T6,UP,400.26247161960845,,,,
ADM,128.4609375,16443.0,O1,DN,-401.43455704430727,,,,
ADM,128.6171875,16463.0,O1,UP,413.75025293691823,,,,
ADM,128.765625,16482.0,O1,DN,-443.85535617045304,,,,
ADM,128.78125,16484.0,O2,DN,-468.9262590485895,,,,
ADM,128.828125,16490.0,Pz,UP,445.02400151064063,,,,
ADM,128.8515625,16493.0,F8,DN,-403.7069649631789,,,,
ADM,128.875,16496.0,O1,UP,400.44006504098644,,,,
ADM,129.0078125,16513.0,O2,UP,410.45879358689484,,,,
ADM,129.1015625,16525.0,T6,DN,-402.46429008605605,,,,
ADM,129.1953125,16537.0,O1,DN,-418.5870795690971,,,,
ADM,129.4765625,16573.0,Fp1,DN,-427.1218949996311,,,,
ADM,129.484375,16574.0,T6,UP,407.91999383475803,,,,
ADM,129.5,16576.0,T5,UP,407.7731817175077,,,,
ADM,129.7421875,16607.0,O2,DN,-407.0891955185706,,,,
ADM,129.8359375,16619.0,O1,UP,404.1692209789951,,,,
ADM,130.015625,16642.0,Pz,DN,-404.031902295622,,,,
ADM,130.0859375,16651.0,O2,UP,427.37657128689045,,,,
ADM,130.2890625,16677.0,F8,UP,440.00008071527776,,,,
ADM,130.3203125,16681.0,T6,DN,-406.1714983258286,,,,
ADM,130.34375,16684.0,Pz,UP,413.8291778625767,,,,
ADM,130.4453125,16697.0,T5,DN,-437.4617160137516,,,,
ADM,130.46875,16700.0,O1,DN,-403.0419777850419,,,,
ADM,130.65625,16724.0,O2,DN,-403.65236113982996,,,,
ADM,130.65625,16724.0,Pz,DN,-470.797538636574,,,,
ADM,130.796875,16742.0,F7,DN,-427.0597507871354,,,,
ADM,130.9140625,16757.0,O2,UP,416.2266372308351,,,,
ADM,130.984375,16766.0,F7,UP,416.9863377050759,,,,
ADM,131.0390625,16773.0,Fp1,UP,419.74379306862136,,,,
ADM,131.109375,16782.0,O2,DN,-451.86241495104355,,,,
ADM,131.3046875,16807.0,O1,UP,440.1698652974462,,,,
ADM,131.3046875,16807.0,O2,UP,416.068910637112,,,,
ADM,131.3125,16808.0,T5,UP,416.58764226484817,,,,
ADM,131.5390625,16837.0,T6,UP,400.48048432398133,,,,
ADM,131.59375,16844.0,Pz,UP,510.3741241149428,,,,
ADM,131.6015625,16845.0,F7,DN,-404.5483278419688,,,,
ADM,131.6015625,16845.0,F8,DN,-407.50889893061765,,,,
ADM,131.609375,16846.0,F3,DN,-411.5196264749808,,,,
ADM,131.609375,16846.0,Fp1,DN,-438.4606765544638,,,,
ADM,131.65625,16852.0,F4,DN,-804.6889139009162,,,,
ADM,131.671875,16854.0,O1,DN,-465.9257673576648,,,,
ADM,131.75,16864.0,F4,UP,424.2729361944724,,,,
ADM,131.765625,16866.0,O2,DN,-418.90773339515306,,,,
ADM,131.7890625,16869.0,T6,DN,-411.6129732713366,,,,
ADM,131.8828125,16881.0,F4,UP,412.5743314786167,,,,
ADM,131.9921875,16895.0,Pz,DN,-427.5640807850473,,,,
ADM,132.1015625,16909.0,T5,DN,-422.12494458687377,,,,
ADM,132.109375,16910.0,F8,UP,415.33461944966007,,,,
ADM,132.1953125,16921.0,T6,UP,419.52382106986096,,,,
ADM,132.5546875,16967.0,F4,DN,-429.6874389268795,,,,
ADM,132.578125,16970.0,T5,UP,413.00033911211796,,,,
ADM,132.640625,16978.0,O2,UP,411.07025322734796,,,,
ADM,132.703125,16986.0,F3,UP,403.97123334070346,,,,
ADM,132.7265625,16989.0,Cz,DN,-405.1188201618121,,,,
ADM,132.90625,17012.0,O2,DN,-406.53040109134383,,,,
ADM,132.90625,17012.0,T5,DN,-438.1417513530742,,,,
ADM,132.9609375,17019.0,F8,DN,-419.59632225983205,,,,
ADM,133.1328125,17041.0,O1,UP,436.7256810524091,,,,
ADM,133.1953125,17049.0,Fz,DN,-403.59975711133814,,,,
ADM,133.328125,17066.0,Cz,UP,463.8038635753498,,,,
ADM,133.359375,17070.0,O2,UP,400.4146603652808,,,,
ADM,133.3671875,17071.0,T5,UP,445.0674250443982,,,,
ADM,133.5703125,17097.0,Fp2,DN,-461.41603693969984,,,,
ADM,133.6328125,17105.0,Pz,UP,442.97192308264454,,,,
ADM,133.6875,17112.0,O2,DN,-422.18556211108296,,,,
ADM,133.75,17120.0,Fp2,UP,402.37437410091405,,,,
ADM,133.7578125,17121.0,F7,UP,470.92033400150655,,,,
ADM,133.90625,17140.0,Pz,DN,-409.2246160974647,,,,
ADM,134.0078125,17153.0,Fp1,UP,402.6054576199781,,,,
ADM,134.0078125,17153.0,Fz,UP,408.3009433853498,,,,
ADM,134.0234375,17155.0,Cz,DN,-409.02685928350365,,,,
ADM,134.3046875,17191.0,F7,DN,-456.7292220398687,,,,
ADM,134.3203125,17193.0,O2,UP,413.8444383621734,,,,
ADM,134.3203125,17193.0,Pz,UP,415.1978948764479,,,,
ADM,134.53125,17220.0,F7,UP,525.7114625268604,,,,
ADM,134.5390625,17221.0,C3,UP,427.56237574862075,,,,
ADM,134.5390625,17221.0,O1,DN,-527.5356696997244,,,,
ADM,134.5390625,17221.0,Pz,DN,-548.8053362592564,,,,
ADM,134.546875,17222.0,F8,UP,443.31089333377247,,,,
ADM,134.5546875,17223.0,F3,DN,-523.9850020657399,,,,
ADM,134.5703125,17225.0,T5,DN,-419.18844204648,,,,
ADM,134.5859375,17227.0,Fz,DN,-400.4814447155843,,,,
ADM,134.6171875,17231.0,Cz,UP,525.0640780155674,,,,
ADM,134.6171875,17231.0,F7,DN,-479.24553456978873,,,,
ADM,134.625,17232.0,T3,UP,414.13551426923846,,,,
ADM,134.640625,17234.0,F4,UP,433.1442308446435,,,,
ADM,134.640625,17234.0,O2,DN,-421.2646046470331,,,,
ADM,134.6484375,17235.0,T6,DN,-432.45083206858476,,,,
ADM,134.7734375,17251.0,O1,UP,520.2746943464684,,,,
ADM,134.796875,17254.0,T5,UP,400.1897231446728,,,,
ADM,134.8046875,17255.0,O2,UP,438.2522646167135,,,,
ADM,134.8125,17256.0,Cz,DN,-410.4282667534547,,,,
ADM,134.8125,17256.0,Fp1,DN,-426.09006063075765,,,,
ADM,134.8203125,17257.0,Pz,UP,403.15717406667153,,,,
ADM,134.8671875,17263.0,F8,DN,-403.82442127120623,,,,
ADM,134.875,17264.0,F3,UP,417.19323589256175,,,,
ADM,134.890625,17266.0,T3,DN,-422.8268195994741,,,,
ADM,134.953125,17274.0,F4,DN,-418.3462543130617,,,,
ADM,134.953125,17274.0,F7,UP,409.99552578832106,,,,
ADM,135.0078125,17281.0,Fp2,DN,-412.1386843723188,,,,
ADM,135.1015625,17293.0,O1,DN,-409.9266301240158,,,,
ADM,135.21875,17308.0,T6,UP,403.9780943081508,,,,
ADM,135.3359375,17323.0,T5,DN,-424.13561112871537,,,,
ADM,135.3828125,17329.0,Fp1,UP,419.82981428560277,,,,
ADM,135.3828125,17329.0,Fz,UP,400.8855039357301,,,,
ADM,135.3828125,17329.0,O2,DN,-435.8064579854708,,,,
ADM,135.3984375,17331.0,Fp2,UP,419.1548128718086,,,,
ADM,135.5546875,17351.0,T6,DN,-432.6229488896958,,,,
ADM,135.5703125,17353.0,F8,UP,403.02203333193364,,,,
ADM,135.6328125,17361.0,C3,DN,-423.84288488891366,,,,
ADM,135.7421875,17375.0,O2,UP,427.80355669256244,,,,
ADM,135.7421875,17375.0,Pz,UP,426.84652230615956,,,,
ADM,135.8359375,17387.0,T6,UP,416.7011103974692,,,,
ADM,135.9453125,17401.0,Pz,DN,-415.76323208491385,,,,
ADM,136.0,17408.0,T5,UP,406.29087044464495,,,,
ADM,136.125,17424.0,O2,DN,-430.62575706359036,,,,
ADM,136.3359375,17451.0,T6,DN,-403.5603268590835,,,,
ADM,136.4609375,17467.0,T5,DN,-459.0557143917169,,,,
ADM,136.609375,17486.0,F4,DN,-496.1534325128117,,,,
ADM,136.7109375,17499.0,O1,UP,403.26023443623757,,,,
ADM,136.7109375,17499.0,O2,UP,400.1123444631269,,,,
ADM,136.71875,17500.0,T6,UP,425.9582888578849,,,,
ADM,136.734375,17502.0,F4,UP,420.53705176953423,,,,
ADM,136.8046875,17511.0,T3,UP,426.4699278666529,,,,
ADM,137.0,17536.0,O1,DN,-408.0375399389075,,,,
ADM,137.0078125,17537.0,O2,DN,-405.42791064184036,,,,
ADM,137.2890625,17573.0,T3,DN,-401.88197553420963,,,,
ADM,137.3046875,17575.0,O2,UP,426.45095739006047,,,,
ADM,137.3125,17576.0,O1,UP,486.8573129793765,,,,
ADM,137.3125,17576.0,T5,UP,458.0146574930204,,,,
ADM,137.4765625,17597.0,O1,DN,-416.7121670387172,,,,
ADM,137.640625,17618.0,O2,DN,-406.022768809226,,,,
ADM,137.6484375,17619.0,T6,DN,-420.52827469332425,,,,
ADM,137.9375,17656.0,O1,UP,463.7279023433879,,,,
ADM,138.0078125,17665.0,T6,UP,409.99289078736706,,,,
ADM,138.0546875,17671.0,T5,DN,-422.33509208370293,,,,
ADM,138.3515625,17709.0,Cz,UP,413.9868317534342,,,,
ADM,138.3515625,17709.0,O1,DN,-503.7805385415946,,,,
ADM,138.6796875,17751.0,O1,UP,407.7431724902628,,,,
ADM,138.9921875,17791.0,O2,UP,419.92170508882,,,,
ADM,139.1640625,17813.0,Cz,DN,-401.80025704191786,,,,
ADM,139.265625,17826.0,P4,DN,-411.7542498572559,,,,
ADM,139.65625,17876.0,O2,DN,-444.8901847663706,,,,
ADM,139.671875,17878.0,T6,DN,-424.6184266792725,,,,
ADM,139.703125,17882.0,P4,UP,433.11366611368425,,,,
ADM,139.75,17888.0,Fz,DN,-401.91834311606124,,,,
ADM,139.78125,17892.0,T6,UP,427.89787456799087,,,,
ADM,139.84375,17900.0,O1,DN,-496.809322204703,,,,
ADM,139.90625,17908.0,T6,DN,-402.4829334372454,,,,
ADM,139.9375,17912.0,Fp1,DN,-410.16120200046805,,,,
ADM,139.9375,17912.0,O2,UP,421.7725123566478,,,,
ADM,139.9453125,17913.0,T5,UP,489.75863088279044,,,,
ADM,140.0390625,17925.0,Fz,UP,409.70354958733657,,,,
ADM,140.0390625,17925.0,O2,DN,-428.7688068207375,,,,
ADM,140.109375,17934.0,Cz,UP,408.3930706509582,,,,
ADM,140.140625,17938.0,O2,UP,452.5126186359775,,,,
ADM,140.1875,17944.0,Fp1,UP,410.6539053947616,,,,
ADM,140.1953125,17945.0,T5,DN,-421.6668954828672,,,,
ADM,140.25,17952.0,T6,UP,482.52916360118303,,,,
ADM,140.2890625,17957.0,F8,DN,-415.4411567524993,,,,
ADM,140.2890625,17957.0,O1,UP,455.54135508045323,,,,
ADM,140.3828125,17969.0,T6,DN,-403.36063008654116,,,,
ADM,140.4140625,17973.0,Cz,DN,-419.66471024650576,,,,
ADM,140.421875,17974.0,T5,UP,411.8766869749621,,,,
ADM,140.5,17984.0,O2,DN,-415.5778372352944,,,,
ADM,140.671875,18006.0,T6,UP,432.89966351882845,,,,
ADM,140.90625,18036.0,Fp2,DN,-462.8910565226008,,,,
ADM,140.9140625,18037.0,O2,UP,406.7258703041304,,,,
ADM,140.921875,18038.0,Pz,UP,457.784380722752,,,,
ADM,140.9296875,18039.0,Fp1,DN,-456.3370374387062,,,,
ADM,140.9453125,18041.0,F8,UP,435.63697023316445,,,,
ADM,140.9453125,18041.0,T6,DN,-404.67524034098267,,,,
ADM,140.9609375,18043.0,F7,UP,514.5570803030123,,,,
ADM,140.96875,18044.0,T5,DN,-447.12334075896285,,,,
ADM,140.9765625,18045.0,Cz,UP,439.42206876818534,,,,
ADM,140.9921875,18047.0,Fz,DN,-453.11895209834915,,,,
ADM,141.0,18048.0,F8,DN,-443.5714281447585,,,,
ADM,141.0,18048.0,T3,UP,463.1428340630905,,,,
ADM,141.0078125,18049.0,Fp2,DN,-415.8842061764412,,,,
ADM,141.015625,18050.0,C3,UP,409.77176407429454,,,,
ADM,141.015625,18050.0,F7,DN,-420.27485143814414,,,,
ADM,141.015625,18050.0,P3,UP,414.11991046050747,,,,
ADM,141.0703125,18057.0,Fp2,UP,429.12546588580426,,,,
ADM,141.1015625,18061.0,F8,UP,461.38252775695736,,,,
ADM,141.1171875,18063.0,O1,DN,-461.69769496136155,,,,
ADM,141.125,18064.0,O2,DN,-441.2883813891107,,,,
ADM,141.1328125,18065.0,Pz,DN,-448.0554443039091,,,,
ADM,141.15625,18068.0,Fz,UP,408.0842005601152,,,,
ADM,141.1640625,18069.0,Fp1,UP,425.70725394576283,,,,
ADM,141.1640625,18069.0,Fp2,UP,447.2499593311703,,,,
ADM,141.171875,18070.0,F7,UP,401.1245011732929,,,,
ADM,141.171875,18070.0,P3,DN,-457.47143856922645,,,,
ADM,141.328125,18090.0,Fp2,DN,-429.0976427362976,,,,
ADM,141.421875,18102.0,Fz,DN,-421.7564967298255,,,,
ADM,141.515625,18114.0,Fp1,DN,-405.6773914306099,,,,
